timestamp,temperature,humidity,wind_speed,wind_direction,pressure,boundary_layer_height,pm2_5,pm10,no2,o3,co
2026-01-01T15:00,13.8,82,3.5,111,989.6,340.0,82.2,88.2,27.1,92.0,1214.0
2026-01-01T16:00,13.9,82,3.2,71,989.4,345.0,85.2,92.2,48.7,65.0,1639.0
2026-01-01T17:00,12.9,89,0.9,191,989.6,20.0,122.0,127.1,49.3,45.0,2270.0
2026-01-01T18:00,12.7,93,3.8,19,990.2,80.0,150.4,155.5,56.1,35.0,3367.0
2026-01-01T19:00,12.4,95,3.1,54,990.5,55.0,172.3,177.0,65.4,22.0,4670.0
2026-01-01T20:00,10.9,98,1.8,53,990.8,30.0,184.9,189.1,71.8,12.0,5442.0
2026-01-01T21:00,10.3,99,1.3,344,991.2,20.0,192.8,196.5,73.1,8.0,5278.0
2026-01-01T22:00,9.0,100,4.1,322,991.2,40.0,200.2,203.5,71.4,7.0,4582.0
2026-01-01T23:00,10.6,99,5.3,308,991.8,65.0,193.2,196.0,68.3,8.0,3827.0
2026-01-02T00:00,10.7,99,6.2,339,991.9,100.0,179.3,182.1,63.2,11.0,3083.0
2026-01-02T01:00,10.2,99,6.5,13,991.6,75.0,168.6,171.4,56.6,15.0,2280.0
2026-01-02T02:00,10.0,97,5.6,27,991.6,80.0,162.1,164.4,51.4,18.0,1676.0
2026-01-02T03:00,10.0,98,3.5,35,991.4,70.0,157.4,160.2,48.7,18.0,1391.0
2026-01-02T04:00,9.8,98,1.4,23,990.9,55.0,155.5,158.3,47.4,17.0,1305.0
2026-01-02T05:00,9.8,96,3.2,317,991.0,60.0,191.4,195.6,54.4,3.0,1321.0
2026-01-02T06:00,9.8,96,3.6,273,991.6,75.0,187.7,191.4,53.6,3.0,1483.0
2026-01-02T07:00,9.7,95,4.7,263,992.2,130.0,186.3,189.5,52.1,4.0,1746.0
2026-01-02T08:00,9.8,94,5.8,263,992.7,140.0,180.2,183.5,48.5,16.0,1886.0
2026-01-02T09:00,9.9,97,6.6,254,993.6,120.0,185.3,187.2,41.4,48.0,1782.0
2026-01-02T10:00,11.1,93,7.3,263,994.5,170.0,166.2,169.0,32.3,91.0,1555.0
2026-01-02T11:00,12.4,87,7.5,278,995.2,310.0,114.1,117.6,24.1,126.0,1334.0
2026-01-02T12:00,13.2,85,6.1,293,994.3,380.0,70.8,75.2,14.8,148.0,1098.0
2026-01-02T13:00,14.4,80,6.3,307,993.5,540.0,58.9,63.3,6.4,161.0,869.0
2026-01-02T14:00,15.3,74,5.6,315,992.9,715.0,56.6,61.2,8.4,160.0,845.0
2026-01-02T15:00,15.8,71,3.7,299,992.4,810.0,55.2,60.1,29.0,135.0,1154.0
2026-01-02T16:00,15.8,71,4.0,231,992.1,730.0,59.8,64.3,60.0,95.0,1668.0
2026-01-02T17:00,14.4,82,4.1,232,991.7,120.0,96.4,102.2,72.5,55.0,2203.0
2026-01-02T18:00,13.2,85,4.0,238,991.5,65.0,124.8,130.9,81.7,42.0,2796.0
2026-01-02T19:00,12.4,87,4.2,230,992.3,60.0,149.0,154.6,94.3,24.0,3409.0
2026-01-02T20:00,11.8,89,4.5,220,992.5,60.0,149.0,154.1,102.6,10.0,3745.0
2026-01-02T21:00,11.2,92,5.5,224,992.8,65.0,149.9,155.1,103.8,5.0,3617.0
2026-01-02T22:00,10.8,93,5.2,236,992.7,65.0,156.0,161.6,100.7,4.0,3211.0
2026-01-02T23:00,10.0,98,5.1,234,992.7,65.0,158.3,163.4,94.1,6.0,2794.0
2026-01-03T00:00,10.0,97,5.2,241,992.6,70.0,151.8,156.5,82.4,12.0,2415.0
2026-01-03T01:00,9.6,98,4.3,237,992.2,60.0,144.8,149.5,67.2,21.0,2024.0
2026-01-03T02:00,9.2,99,5.0,235,992.2,65.0,141.6,146.2,54.5,28.0,1736.0
2026-01-03T03:00,8.6,100,5.2,245,992.0,65.0,141.6,145.8,45.6,31.0,1569.0
2026-01-03T04:00,8.6,100,4.9,253,991.3,60.0,142.5,146.2,39.1,31.0,1505.0
2026-01-03T05:00,8.5,100,4.5,272,991.4,55.0,152.7,157.4,34.1,32.0,1606.0
2026-01-03T06:00,8.3,100,4.0,291,991.4,60.0,158.3,163.0,40.6,22.0,2038.0
2026-01-03T07:00,8.1,100,3.6,273,991.8,70.0,172.3,177.0,49.2,11.0,2636.0
2026-01-03T08:00,9.2,99,4.5,263,992.6,80.0,187.7,190.9,52.9,15.0,2964.0
2026-01-03T09:00,10.4,96,3.8,267,993.4,95.0,189.5,191.4,47.3,49.0,2780.0
2026-01-03T10:00,12.4,89,2.6,254,993.9,205.0,163.9,165.8,36.8,100.0,2326.0
2026-01-03T11:00,13.7,83,2.8,230,994.2,310.0,119.7,120.6,27.1,139.0,1891.0
2026-01-03T12:00,15.2,77,3.4,238,993.6,425.0,80.3,81.0,17.1,160.0,1481.0
2026-01-03T13:00,16.2,71,4.0,240,992.8,610.0,56.6,57.6,8.0,171.0,1089.0
2026-01-03T14:00,16.9,65,4.8,255,992.3,950.0,46.1,48.0,8.9,167.0,990.0
2026-01-03T15:00,17.0,63,5.0,257,991.8,1045.0,41.6,44.1,27.3,139.0,1348.0
2026-01-03T16:00,16.5,65,3.8,239,991.7,910.0,45.1,47.6,55.7,97.0,1998.0
2026-01-03T17:00,14.4,78,1.8,169,991.7,35.0,86.1,90.6,73.5,56.0,2717.0
2026-01-03T18:00,13.1,82,2.5,150,992.3,30.0,111.3,115.5,85.5,40.0,3637.0
2026-01-03T19:00,12.0,86,4.6,144,992.6,45.0,135.0,139.2,101.9,17.0,4626.0
2026-01-03T20:00,11.1,90,4.7,152,992.9,55.0,160.7,165.3,113.0,1.0,5060.0
2026-01-03T21:00,10.4,92,3.7,157,993.4,45.0,185.3,190.0,114.0,0.0,4468.0
2026-01-03T22:00,9.8,95,3.7,166,993.3,45.0,203.5,208.2,109.7,0.0,3321.0
2026-01-03T23:00,9.4,100,3.6,162,993.7,45.0,205.4,210.5,105.2,0.0,2414.0
2026-01-04T00:00,9.6,99,2.2,175,993.5,40.0,195.1,199.8,102.5,0.0,2086.0
2026-01-04T01:00,9.1,100,2.2,189,993.2,35.0,188.1,193.2,99.7,0.0,1998.0
2026-01-04T02:00,8.9,100,1.5,173,993.1,30.0,183.5,189.1,96.0,0.0,1923.0
2026-01-04T03:00,8.7,100,1.1,180,992.9,35.0,178.3,183.5,90.4,1.0,1730.0
2026-01-04T04:00,8.4,100,1.0,338,992.6,15.0,170.9,176.5,83.9,2.0,1551.0
2026-01-04T05:00,8.6,100,3.8,253,992.7,40.0,162.1,167.2,75.0,4.0,1552.0
2026-01-04T06:00,8.9,99,3.9,304,993.0,50.0,152.7,157.9,71.8,4.0,1928.0
2026-01-04T07:00,9.0,100,3.0,308,993.5,20.0,155.5,160.7,66.8,7.0,2484.0
2026-01-04T08:00,9.2,99,2.3,270,994.2,70.0,168.1,173.2,59.7,20.0,2802.0
2026-01-04T09:00,10.0,98,2.5,266,995.1,45.0,162.5,165.8,48.8,55.0,2663.0
2026-01-04T10:00,11.1,98,2.9,277,995.8,40.0,146.7,150.4,35.8,101.0,2286.0
2026-01-04T11:00,12.5,90,3.2,267,996.3,245.0,126.7,130.4,24.8,136.0,1906.0
2026-01-04T12:00,14.6,79,4.5,293,995.5,530.0,106.9,110.6,14.7,154.0,1505.0
2026-01-04T13:00,15.7,71,4.6,291,994.5,900.0,85.2,90.1,6.6,162.0,1100.0
2026-01-04T14:00,16.2,67,4.3,285,994.0,1100.0,74.0,79.2,8.3,157.0,979.0
2026-01-04T15:00,16.4,65,4.5,284,993.5,1140.0,71.0,76.1,26.5,132.0,1225.0
2026-01-04T16:00,16.0,66,3.8,289,993.3,1115.0,77.8,82.0,54.4,95.0,1753.0
2026-01-04T17:00,14.2,78,1.0,211,993.4,40.0,125.7,131.3,87.8,60.0,2599.0
2026-01-04T18:00,13.2,81,0.0,270,994.0,10.0,152.7,157.9,92.2,49.0,4050.0
2026-01-04T19:00,11.8,87,2.6,74,994.5,30.0,178.3,183.9,98.3,35.0,5819.0
2026-01-04T20:00,10.6,91,3.3,96,994.9,25.0,208.2,213.7,103.3,22.0,7075.0
2026-01-04T21:00,9.8,94,3.0,115,995.6,25.0,235.6,241.2,106.5,13.0,7398.0
2026-01-04T22:00,9.1,96,2.8,135,995.5,25.0,260.8,267.3,108.5,7.0,7209.0
2026-01-04T23:00,9.1,100,4.1,165,995.5,45.0,274.7,280.3,108.4,2.0,6940.0
2026-01-05T00:00,9.6,100,3.1,170,995.6,45.0,271.0,276.6,105.3,0.0,6697.0
2026-01-05T01:00,9.3,99,2.6,155,995.4,35.0,266.4,271.9,100.0,0.0,6374.0
2026-01-05T02:00,9.2,99,1.8,127,995.2,15.0,265.4,271.9,94.4,0.0,6085.0
2026-01-05T03:00,9.3,98,1.4,247,995.3,60.0,264.5,271.0,88.7,1.0,5880.0
2026-01-05T04:00,9.2,100,2.2,246,995.3,60.0,250.5,257.0,82.6,2.0,5709.0
2026-01-05T05:00,8.5,100,3.7,247,994.8,30.0,234.2,241.2,94.3,1.0,5537.0
2026-01-05T06:00,8.6,99,4.0,278,995.1,40.0,236.1,242.1,89.9,0.0,5420.0
2026-01-05T07:00,8.3,99,3.1,3,995.6,50.0,249.6,256.1,83.4,0.0,5302.0
2026-01-05T08:00,8.8,98,1.8,354,996.1,65.0,266.4,271.0,74.7,6.0,4977.0
2026-01-05T09:00,9.9,95,2.6,348,996.7,75.0,238.0,241.2,62.9,50.0,4274.0
2026-01-05T10:00,11.1,98,3.6,354,997.2,50.0,221.7,225.4,49.0,109.0,3364.0
2026-01-05T11:00,12.9,90,4.0,306,997.4,250.0,171.4,177.0,36.3,155.0,2558.0
2026-01-05T12:00,14.9,81,6.1,293,996.7,540.0,124.8,130.9,23.6,177.0,1891.0
2026-01-05T13:00,16.0,72,7.1,286,996.0,885.0,93.8,99.2,12.1,184.0,1328.0
2026-01-05T14:00,16.6,68,6.7,289,995.5,1035.0,79.6,84.1,8.9,179.0,1078.0
2026-01-05T15:00,16.6,65,6.5,289,994.9,1115.0,72.2,76.1,20.0,156.0,1343.0
2026-01-05T16:00,16.2,66,4.3,285,994.5,1090.0,74.7,78.0,39.4,120.0,1919.0
2026-01-05T17:00,14.2,77,2.7,293,994.4,130.0,141.1,146.7,86.3,76.0,2410.0
2026-01-05T18:00,13.0,81,2.7,298,994.7,55.0,138.8,143.9,84.3,68.0,2697.0
2026-01-05T19:00,12.2,85,2.9,313,995.0,55.0,149.0,154.6,81.3,57.0,2898.0
2026-01-05T20:00,11.6,88,3.1,324,995.2,45.0,158.3,163.9,77.2,49.0,2964.0
2026-01-05T21:00,11.0,89,2.2,325,995.3,30.0,164.8,170.9,72.0,47.0,2839.0
2026-01-05T22:00,10.4,91,2.7,298,995.0,25.0,173.7,179.7,65.7,47.0,2578.0
2026-01-05T23:00,9.8,93,4.8,301,994.8,35.0,177.4,183.9,58.3,49.0,2302.0
2026-01-06T00:00,9.6,93,3.1,301,994.5,30.0,175.6,182.1,48.6,52.0,2024.0
2026-01-06T01:00,9.2,93,3.3,319,994.3,35.0,171.8,177.9,37.7,57.0,1730.0
2026-01-06T02:00,8.8,94,3.4,342,994.0,35.0,167.2,173.2,29.2,60.0,1499.0
2026-01-06T03:00,7.8,98,3.6,354,993.8,25.0,165.3,170.4,23.5,61.0,1316.0
2026-01-06T04:00,7.3,100,2.7,340,993.7,20.0,161.6,166.7,20.1,60.0,1195.0
2026-01-06T05:00,7.8,100,4.0,309,993.9,30.0,225.8,231.0,41.9,26.0,1257.0
2026-01-06T06:00,7.9,100,0.8,27,994.4,10.0,222.1,226.3,42.8,19.0,1652.0
2026-01-06T07:00,7.7,99,1.7,103,995.1,30.0,218.9,222.1,44.0,11.0,2231.0
2026-01-06T08:00,8.2,98,1.0,239,995.8,15.0,215.1,217.5,45.0,15.0,2667.0
2026-01-06T09:00,9.4,98,2.3,247,996.4,75.0,215.6,218.4,46.8,40.0,2857.0
2026-01-06T10:00,10.9,97,1.5,240,997.0,90.0,216.1,218.9,48.5,76.0,2905.0
2026-01-06T11:00,12.6,87,3.3,283,997.6,235.0,207.2,210.5,46.3,112.0,2792.0
2026-01-06T12:00,14.4,81,4.5,275,996.6,320.0,174.2,177.9,34.3,150.0,2377.0
2026-01-06T13:00,15.4,75,3.7,293,995.6,500.0,137.4,141.6,18.5,187.0,1801.0
2026-01-06T14:00,16.0,71,2.9,300,995.3,675.0,101.3,106.4,13.4,201.0,1478.0
2026-01-06T15:00,16.2,69,3.1,273,995.0,755.0,87.8,92.9,28.6,176.0,1566.0
2026-01-06T16:00,15.9,71,2.8,252,994.8,735.0,90.3,94.3,54.5,128.0,1906.0
2026-01-06T17:00,13.8,80,4.1,225,995.0,105.0,119.0,124.3,76.2,80.0,2432.0
2026-01-06T18:00,12.7,81,3.8,253,995.4,75.0,148.1,153.7,86.6,62.0,3263.0
2026-01-06T19:00,12.0,82,3.4,276,995.8,60.0,171.4,177.0,100.7,37.0,4280.0
2026-01-06T20:00,11.4,84,3.1,291,996.1,45.0,186.3,191.9,109.7,18.0,5060.0
2026-01-06T21:00,10.6,87,2.7,318,996.4,35.0,194.2,199.8,109.3,12.0,5488.0
2026-01-06T22:00,9.8,89,2.3,337,996.4,25.0,196.5,202.1,103.7,11.0,5679.0
2026-01-06T23:00,9.6,95,1.0,292,996.3,15.0,196.0,202.1,97.2,12.0,5558.0
2026-01-07T00:00,8.9,99,2.6,254,995.8,20.0,189.5,195.6,90.8,12.0,4929.0
2026-01-07T01:00,8.4,100,1.6,270,995.8,20.0,183.0,189.1,83.4,13.0,3988.0
2026-01-07T02:00,8.0,100,2.5,270,995.6,30.0,178.3,184.4,75.7,14.0,3243.0
2026-01-07T03:00,7.8,100,2.6,309,995.6,20.0,176.0,182.1,66.4,16.0,2856.0
2026-01-07T04:00,7.3,99,3.1,336,995.0,10.0,175.6,181.6,56.7,17.0,2664.0
2026-01-07T05:00,7.3,100,4.2,265,995.5,20.0,202.1,204.9,69.4,14.0,2692.0
2026-01-07T06:00,7.1,100,3.2,289,995.6,15.0,197.4,199.8,66.9,11.0,3109.0
2026-01-07T07:00,7.2,99,3.1,263,996.3,15.0,196.0,199.3,63.4,9.0,3745.0
2026-01-07T08:00,7.4,98,3.2,297,996.8,15.0,201.6,205.4,59.9,16.0,4113.0
2026-01-07T09:00,8.2,95,2.6,326,997.6,80.0,203.0,207.2,57.5,38.0,3963.0
2026-01-07T10:00,9.4,99,1.8,349,998.3,30.0,200.2,204.9,55.0,71.0,3544.0
2026-01-07T11:00,10.1,96,0.2,180,998.8,10.0,204.0,208.2,50.2,107.0,3119.0
2026-01-07T12:00,12.4,86,0.6,198,998.1,235.0,194.2,198.8,38.0,156.0,2687.0
2026-01-07T13:00,14.1,78,1.5,210,997.1,335.0,166.2,171.8,23.5,210.0,2249.0
2026-01-07T14:00,15.1,72,2.6,231,996.5,435.0,139.2,144.8,19.4,235.0,2071.0
2026-01-07T15:00,15.4,70,3.3,241,996.0,495.0,112.2,117.8,33.7,210.0,2281.0
2026-01-07T16:00,15.2,71,3.3,248,995.7,500.0,105.2,109.7,58.3,157.0,2751.0
2026-01-07T17:00,12.8,82,1.2,141,996.0,25.0,169.5,177.4,96.2,97.0,3362.0
2026-01-07T18:00,11.1,87,1.9,112,996.3,20.0,202.1,210.5,111.7,74.0,4184.0
2026-01-07T19:00,10.1,90,2.6,124,996.4,20.0,236.1,244.0,133.0,41.0,5147.0
2026-01-07T20:00,9.4,91,3.0,155,996.5,20.0,265.4,272.9,149.1,16.0,5923.0
2026-01-07T21:00,8.9,93,2.1,165,996.7,20.0,288.7,297.1,155.3,5.0,6498.0
2026-01-07T22:00,8.6,94,0.7,270,996.3,10.0,310.1,317.6,156.2,2.0,6887.0
2026-01-07T23:00,7.6,100,3.4,328,996.5,15.0,326.0,334.3,155.0,0.0,6801.0
2026-01-08T00:00,7.7,100,4.5,360,996.2,25.0,330.6,339.9,152.3,0.0,5867.0
2026-01-08T01:00,7.4,100,4.1,45,996.1,30.0,329.7,339.0,147.3,0.0,4458.0
2026-01-08T02:00,7.5,100,2.2,66,995.9,15.0,341.8,350.2,141.1,0.0,3411.0
2026-01-08T03:00,7.4,99,0.7,90,995.7,15.0,333.4,339.9,133.8,0.0,3132.0
2026-01-08T04:00,6.9,100,1.4,90,995.4,10.0,290.6,298.0,125.3,0.0,3215.0
2026-01-08T05:00,6.8,96,1.3,180,995.5,25.0,221.2,224.4,64.1,14.0,3274.0
2026-01-08T06:00,6.9,98,1.6,153,995.9,70.0,208.2,210.9,62.2,13.0,3206.0
2026-01-08T07:00,6.8,99,2.6,129,996.7,35.0,205.4,209.5,59.4,13.0,3114.0
2026-01-08T08:00,6.9,98,3.8,109,997.6,65.0,204.9,209.1,55.6,21.0,2919.0
2026-01-08T09:00,7.9,97,3.8,109,998.2,80.0,201.2,205.8,50.7,43.0,2528.0
2026-01-08T10:00,9.1,97,4.0,126,998.7,100.0,185.8,190.9,44.7,73.0,2035.0
2026-01-08T11:00,9.6,90,4.2,133,999.3,225.0,176.5,181.1,38.4,104.0,1641.0
2026-01-08T12:00,11.1,84,2.8,140,998.7,345.0,150.4,155.5,28.1,141.0,1353.0
2026-01-08T13:00,12.8,77,2.3,162,997.7,485.0,132.2,137.4,17.5,179.0,1164.0
2026-01-08T14:00,13.4,75,2.2,156,996.9,500.0,118.5,123.9,17.3,197.0,1260.0
2026-01-08T15:00,13.7,73,1.6,153,995.9,550.0,110.1,115.5,35.0,183.0,1719.0
2026-01-08T16:00,13.6,73,1.6,207,995.3,520.0,111.5,116.4,63.1,149.0,2463.0
2026-01-08T17:00,10.9,84,1.4,220,995.4,45.0,131.3,137.8,80.3,74.0,3442.0
2026-01-08T18:00,9.8,86,0.2,270,995.3,10.0,166.2,172.8,87.8,60.0,5009.0
2026-01-08T19:00,8.6,91,2.1,38,995.4,35.0,200.2,207.2,98.2,40.0,6811.0
2026-01-08T20:00,7.6,94,3.5,62,995.5,35.0,230.5,237.5,106.5,23.0,7737.0
2026-01-08T21:00,6.7,96,3.3,103,995.5,30.0,253.3,259.8,111.2,12.0,7052.0
2026-01-08T22:00,5.9,99,3.8,139,995.3,30.0,266.4,272.9,113.9,5.0,5491.0
2026-01-08T23:00,6.6,100,3.1,170,995.8,35.0,250.5,257.0,114.2,0.0,4149.0
2026-01-09T00:00,6.8,100,2.8,130,995.4,35.0,225.8,232.4,111.6,0.0,3422.0
2026-01-09T01:00,6.9,99,2.8,130,995.6,55.0,212.8,219.8,106.8,0.0,2914.0
2026-01-09T02:00,7.2,100,4.2,126,995.6,55.0,208.6,215.6,101.2,0.0,2527.0
2026-01-09T03:00,7.7,99,4.0,108,995.8,25.0,203.5,210.5,95.6,1.0,2248.0
2026-01-09T04:00,7.6,99,3.1,90,995.4,40.0,199.8,206.8,89.3,2.0,2090.0
2026-01-09T05:00,5.8,100,3.1,100,995.6,25.0,203.0,208.2,45.3,19.0,2000.0
2026-01-09T06:00,5.7,97,2.4,99,995.9,40.0,199.8,203.0,44.2,12.0,2009.0
2026-01-09T07:00,5.8,98,2.9,83,996.7,50.0,200.7,203.0,42.7,4.0,2086.0
2026-01-09T08:00,6.1,99,3.5,78,997.3,85.0,200.7,202.1,41.3,6.0,2083.0
2026-01-09T09:00,6.8,98,3.3,68,997.9,60.0,169.0,170.0,41.0,24.0,1905.0
2026-01-09T10:00,7.9,96,3.5,55,998.5,70.0,137.8,139.7,40.9,53.0,1648.0
2026-01-09T11:00,8.4,92,3.3,36,999.0,265.0,138.8,143.0,38.2,84.0,1449.0
2026-01-09T12:00,9.6,86,2.4,36,998.5,375.0,116.9,122.0,28.4,122.0,1322.0
2026-01-09T13:00,11.3,77,0.8,63,997.9,535.0,99.7,105.0,16.1,163.0,1253.0
2026-01-09T14:00,12.1,74,1.5,7,997.1,505.0,86.4,91.5,12.5,183.0,1342.0
2026-01-09T15:00,12.4,74,2.2,346,996.4,520.0,79.6,84.5,24.9,168.0,1676.0
2026-01-09T16:00,12.2,74,2.4,351,996.2,505.0,80.1,84.8,46.0,132.0,2168.0
2026-01-09T17:00,11.2,80,1.1,351,995.7,45.0,103.4,108.3,55.5,97.0,2660.0
2026-01-09T18:00,9.8,84,3.4,342,995.6,55.0,123.4,128.1,64.6,81.0,3207.0
2026-01-09T19:00,8.9,86,4.7,337,995.5,75.0,133.6,137.4,77.0,58.0,3755.0
2026-01-09T20:00,8.1,86,5.2,331,995.6,80.0,140.6,144.4,85.3,41.0,3981.0
2026-01-09T21:00,7.6,87,5.3,336,995.7,75.0,148.1,151.8,85.5,34.0,3614.0
2026-01-09T22:00,7.1,89,5.3,327,995.4,70.0,160.7,163.9,81.6,32.0,2926.0
2026-01-09T23:00,6.5,95,5.4,318,995.3,55.0,173.7,177.0,77.9,30.0,2407.0
2026-01-10T00:00,6.3,95,5.0,319,994.9,50.0,181.1,184.4,77.1,24.0,2297.0
2026-01-10T01:00,5.9,96,4.6,309,994.5,45.0,185.8,189.1,76.5,18.0,2355.0
2026-01-10T02:00,5.3,97,4.4,282,994.6,40.0,189.5,192.8,73.1,16.0,2354.0
2026-01-10T03:00,4.9,98,4.1,285,994.3,40.0,192.3,195.6,62.6,23.0,2116.0
2026-01-10T04:00,4.4,100,5.2,297,993.6,40.0,188.6,191.4,49.1,34.0,1819.0
2026-01-10T05:00,4.6,99,5.1,302,994.1,50.0,164.8,167.6,44.0,48.0,1765.0
2026-01-10T06:00,4.2,99,5.2,326,994.4,55.0,154.6,157.4,48.6,39.0,2224.0
2026-01-10T07:00,4.1,98,4.2,313,994.8,65.0,166.7,169.5,54.6,29.0,2926.0
2026-01-10T08:00,4.6,95,3.9,338,995.1,70.0,185.8,188.1,56.0,35.0,3370.0
2026-01-10T09:00,4.9,95,1.7,319,995.8,35.0,185.8,187.7,48.9,72.0,3317.0
2026-01-10T10:00,6.6,97,2.2,312,996.2,75.0,177.9,179.3,37.1,126.0,3006.0
2026-01-10T11:00,7.8,90,5.7,302,996.7,200.0,148.5,150.4,26.8,168.0,2643.0
2026-01-10T12:00,10.2,82,4.2,306,996.1,310.0,111.3,113.2,16.8,190.0,2206.0
2026-01-10T13:00,11.6,76,4.4,300,995.3,420.0,91.7,94.1,8.3,199.0,1718.0
2026-01-10T14:00,12.5,71,3.8,287,994.6,485.0,82.2,84.8,9.9,194.0,1456.0
2026-01-10T15:00,12.8,69,4.0,273,994.2,505.0,76.6,79.4,29.6,166.0,1585.0
2026-01-10T16:00,12.5,70,4.7,263,994.2,480.0,80.1,82.4,59.6,123.0,1940.0
2026-01-10T17:00,10.1,84,3.5,258,994.1,170.0,107.3,109.9,71.8,84.0,2297.0
2026-01-10T18:00,8.9,86,4.0,270,994.4,90.0,129.5,131.8,80.5,67.0,2619.0
2026-01-10T19:00,8.2,87,4.8,281,994.9,100.0,141.6,143.9,92.3,44.0,2944.0
2026-01-10T20:00,7.7,88,5.5,279,995.0,90.0,152.3,154.6,99.9,27.0,3161.0
2026-01-10T21:00,7.1,90,5.5,289,995.5,85.0,161.6,163.9,101.1,20.0,3240.0
2026-01-10T22:00,6.6,92,5.7,283,995.8,75.0,169.5,171.8,98.2,18.0,3211.0
2026-01-10T23:00,6.1,96,5.2,268,995.9,60.0,179.3,181.6,90.6,21.0,3050.0
2026-01-11T00:00,5.4,96,5.4,285,996.0,60.0,182.1,183.5,75.1,31.0,2656.0
2026-01-11T01:00,5.6,95,6.1,282,996.2,75.0,169.0,170.9,54.9,45.0,2130.0
2026-01-11T02:00,4.7,96,6.2,291,996.2,85.0,155.5,156.9,38.9,56.0,1757.0
2026-01-11T03:00,4.1,97,5.9,313,996.1,75.0,147.1,148.5,29.3,60.0,1628.0
2026-01-11T04:00,3.8,97,3.8,335,995.6,50.0,144.4,145.8,24.0,60.0,1651.0
2026-01-11T05:00,3.7,100,4.4,21,995.7,45.0,163.4,165.3,34.7,51.0,1834.0
2026-01-11T06:00,3.5,100,1.3,124,995.9,25.0,173.2,174.6,47.9,37.0,2325.0
2026-01-11T07:00,3.4,99,2.4,189,996.3,35.0,198.8,200.2,65.4,19.0,2974.0
2026-01-11T08:00,4.3,95,4.5,265,997.3,80.0,214.7,216.5,73.1,20.0,3345.0
2026-01-11T09:00,5.3,97,4.9,294,998.8,60.0,171.4,172.3,61.6,55.0,3183.0
2026-01-11T10:00,7.2,95,2.2,336,999.6,90.0,145.8,146.7,40.3,109.0,2742.0
2026-01-11T11:00,9.1,84,4.0,5,999.7,225.0,117.8,119.0,23.3,154.0,2343.0
2026-01-11T12:00,10.8,78,4.5,331,999.2,325.0,100.8,102.2,14.2,183.0,2055.0
2026-01-11T13:00,12.0,74,4.7,298,997.9,390.0,93.1,94.5,9.3,203.0,1809.0
2026-01-11T14:00,12.7,72,6.3,273,997.3,445.0,87.8,88.9,11.8,206.0,1721.0
2026-01-11T15:00,12.9,71,5.5,257,996.6,405.0,84.1,85.4,26.3,182.0,1881.0
2026-01-11T16:00,12.6,74,5.4,244,996.1,340.0,88.2,89.2,48.3,141.0,2200.0
2026-01-11T17:00,10.6,83,3.9,242,995.6,200.0,104.8,105.7,67.2,104.0,2521.0
2026-01-11T18:00,9.4,85,4.7,261,995.9,115.0,122.9,123.9,81.0,78.0,2851.0
2026-01-11T19:00,8.9,86,3.6,267,995.9,75.0,134.6,135.5,91.7,56.0,3185.0
2026-01-11T20:00,8.1,88,3.8,262,995.8,65.0,141.6,143.0,94.7,43.0,3346.0
2026-01-11T21:00,7.5,90,3.6,273,995.7,50.0,146.2,147.1,85.4,44.0,3213.0
2026-01-11T22:00,6.7,93,3.6,270,995.6,40.0,149.9,150.9,68.5,53.0,2908.0
2026-01-11T23:00,6.2,92,6.0,286,995.9,80.0,151.3,152.3,53.3,61.0,2626.0
2026-01-12T00:00,5.4,93,4.9,270,995.3,60.0,147.6,148.5,42.5,64.0,2416.0
2026-01-12T01:00,5.1,94,5.4,278,994.8,55.0,144.8,145.8,33.3,66.0,2229.0
2026-01-12T02:00,4.9,94,4.3,287,994.6,45.0,142.5,143.4,26.9,66.0,2109.0
2026-01-12T03:00,4.9,94,3.7,299,994.5,40.0,140.2,141.1,23.3,63.0,1992.0
2026-01-12T04:00,4.8,94,3.2,313,994.0,30.0,139.7,140.6,22.4,59.0,1942.0
2026-01-12T05:00,4.6,97,1.9,304,993.8,20.0,144.4,145.3,19.8,71.0,2203.0
2026-01-12T06:00,4.1,100,2.3,288,994.3,20.0,153.2,154.6,35.5,52.0,3131.0
2026-01-12T07:00,3.7,100,3.2,270,994.5,30.0,172.3,173.7,56.6,28.0,4370.0
2026-01-12T08:00,4.6,99,4.0,291,995.0,25.0,193.7,195.1,68.3,22.0,5092.0
2026-01-12T09:00,6.1,98,1.8,281,996.1,40.0,178.3,179.3,61.9,48.0,4830.0
2026-01-12T10:00,8.5,90,1.2,219,996.8,140.0,161.1,162.5,46.0,92.0,4050.0
2026-01-12T11:00,9.6,82,2.2,228,998.0,240.0,142.0,143.4,32.2,131.0,3324.0
2026-01-12T12:00,11.4,77,1.9,236,997.4,335.0,120.6,122.0,20.9,162.0,2723.0
2026-01-12T13:00,12.8,72,2.2,246,996.7,410.0,104.5,105.7,11.6,188.0,2176.0
2026-01-12T14:00,13.7,68,1.4,270,995.9,475.0,95.2,96.4,14.3,194.0,2045.0
2026-01-12T15:00,14.0,67,0.4,117,995.5,485.0,92.4,93.4,38.1,167.0,2546.0
2026-01-12T16:00,13.6,69,1.7,122,994.9,130.0,101.0,102.0,73.8,121.0,3463.0
2026-01-12T17:00,11.4,79,3.9,112,995.1,55.0,135.0,136.0,78.2,98.0,4510.0
2026-01-12T18:00,9.8,84,4.2,100,995.4,35.0,166.2,167.6,98.1,69.0,5764.0
